OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-31049,2023-192N,2026-01-26T15:09:38.078208,15.30177465,.00018299,53.1618,258.2708,87.1365,272.9845,0,U,58543,999,11954,-.6404507E-5,-.549E-5,0
STARLINK-31048,2023-192P,2026-01-26T15:47:26.488608,15.30178620,.00011572,53.1530,257.6807,53.8619,306.2489,0,U,58544,999,11955,.43827047E-3,.12635E-3,0
STARLINK-31057,2023-192Q,2026-01-26T15:14:10.068864,15.30251665,.00013744,53.1575,258.2890,84.4390,275.6768,0,U,58545,999,11954,.8619762E-3,.25298E-3,0
STARLINK-31050,2023-192R,2026-01-25T15:47:54.121056,15.30221640,.0001864,53.1581,262.8600,97.9783,262.1430,0,U,58546,999,11939,.1203E-3,.3207E-4,0
STARLINK-31063,2023-192S,2026-01-25T08:11:18.322656,15.30189727,.00009743,53.1593,253.7498,91.7722,268.3391,0,U,58547,999,11949,.16961879E-4,.143E-5,0
STARLINK-31016,2023-192T,2026-01-26T15:51:59.045184,15.30196264,.00012839,53.1572,257.6997,89.3146,270.8002,0,U,58548,999,11955,.55796123E-4,.1293E-4,0
STARLINK-31053,2023-192U,2026-01-26T15:23:16.870272,15.30194527,.00013113,53.1599,258.3272,94.5601,265.5550,0,U,58549,999,11954,.41422772E-4,.868E-5,0
STARLINK-31056,2023-192V,2026-01-26T15:56:34.243872,15.30191615,.00013098,53.1594,257.7668,89.1797,270.9354,0,U,58550,999,11955,.51866104E-4,.1177E-4,0
STARLINK-30999,2023-192W,2026-01-25T23:18:32.403168,15.30195910,.0001837,53.1557,251.2000,95.4629,264.6582,0,U,58551,999,11958,.66256947E-4,.1603E-4,0
STARLINK-31046,2023-192X,2026-01-26T15:33:57.634272,15.30180927,.000145,53.1590,258.3732,118.0704,242.0443,0,U,58552,999,11954,.26735905E-4,.432E-5,0
HONGHU 2,2023-193C,2026-01-25T23:58:40.590624,15.13152604,.00396013,97.2722,20.9172,58.1941,302.3137,0,U,58555,999,8038,-.30671968E-4,-.618E-5,0
YAOGAN-39 05A,2023-194A,2026-01-26T13:46:22.255680,15.22924378,.00055876,34.9986,227.9632,110.2166,249.9150,0,U,58557,999,11875,.23335225E-3,.5578E-4,0
YAOGAN-39 05B,2023-194B,2026-01-26T14:57:52.515936,15.17796010,.00037058,34.9910,243.4733,76.3946,283.7179,0,U,58558,999,11858,.39429662E-3,.8132E-4,0
YAOGAN-39 05C,2023-194C,2026-01-26T15:04:22.090944,15.17869524,.00133775,34.9907,243.4796,250.2140,109.7131,0,U,58559,999,11861,.38855616E-3,.8047E-4,0
ALISIO-1,2023-185M,2026-01-25T20:42:34.541856,15.15796864,.00078905,97.5526,100.0108,90.9465,269.2671,0,U,58562,999,11698,.43198454E-3,.8191E-4,0
INTUITION-1,2023-174CW,2026-01-26T14:23:10.668192,15.73151864,.00050275,97.3854,119.8904,272.5380,87.5308,0,U,58565,999,12422,.13117999E-2,.183186E-2,0
QPS-SAR-5 (TSUKUYOMI-I),2023-196A,2026-01-26T13:56:13.826976,15.18752018,.00223341,42.0107,100.1832,49.6024,310.6753,0,U,58578,999,11668,.83873628E-3,.17697E-3,0
YAOGAN-41,2023-197A,2026-01-26T09:08:49.164576,1.00266889,.00087262,3.3934,311.1064,191.2498,243.6054,0,U,58582,999,790,0,-.346E-5,0
ARKTIKA-M 2,2023-198A,2026-01-24T04:47:29.638176,2.00612775,.68699817,63.2239,170.2658,267.9333,18.8453,0,U,58584,999,1543,0,.217E-5,0
STARLINK-31044,2023-200A,2026-01-25T07:31:51.186432,15.02563245,.0000811,43.0064,45.5748,263.5517,96.5233,0,U,58589,999,11707,.17796E-3,.2203E-4,0
STARLINK-31062,2023-200B,2026-01-24T11:13:29.973792,15.02549624,.00013528,43.0034,52.1274,272.0781,87.9907,0,U,58590,999,11692,.21061866E-3,.2644E-4,0
STARLINK-31096,2023-200D,2026-01-24T08:41:49.756416,15.02549916,.00012575,43.0047,52.2032,266.5302,93.5396,0,U,58592,999,11691,.40199204E-3,.5233E-4,0
STARLINK-31094,2023-200E,2026-01-25T00:54:45.111168,15.02541765,.00014681,43.0024,47.8186,290.3192,69.7493,0,U,58593,999,11702,.20045767E-3,.2506E-4,0
STARLINK-31075,2023-200F,2026-01-24T11:49:45.010848,15.02545383,.00012827,43.0027,50.6004,273.5023,86.5673,0,U,58594,999,11694,.37358068E-3,.4848E-4,0
STARLINK-30857,2023-200G,2026-01-26T00:36:17.230752,15.02527801,.00014788,43.0054,42.3237,271.6938,88.3735,0,U,58595,999,11717,.11659233E-3,.1371E-4,0
STARLINK-31059,2023-200H,2026-01-26T15:55:00.399648,15.27578481,.00008941,43.0017,249.4713,282.2405,77.8347,0,U,58596,999,11902,.77462056E-4,.187E-4,0
STARLINK-31087,2023-200J,2026-01-26T00:26:41.603712,15.02538865,.00007588,43.0036,42.2724,276.8702,83.2054,0,U,58597,999,11706,.34060995E-4,.257E-5,0
STARLINK-31079,2023-200K,2026-01-26T00:29:17.435616,15.27968746,.00212547,42.9890,23.5755,99.3976,260.9279,0,U,58598,999,11739,.4187224E-2,.118962E-2,0
STARLINK-31052,2023-200M,2026-01-26T08:15:47.242656,15.02510637,.00013179,43.0040,40.4187,264.5279,95.5413,0,U,58600,999,11722,-.29227107E-3,-.4147E-4,0
STARLINK-31074,2023-200N,2026-01-24T11:30:33.545088,15.02552187,.00009497,43.0054,50.5080,277.8878,82.1856,0,U,58601,999,11694,.29472893E-3,.3782E-4,0
STARLINK-31071,2023-200P,2026-01-26T16:01:15.119904,15.27574020,.0001008,43.0023,246.0002,267.8065,92.2671,0,U,58602,999,11906,.22055461E-4,.345E-5,0
STARLINK-31080,2023-200Q,2026-01-26T08:06:09.288864,15.02528245,.0000889,43.0031,40.3571,248.2623,111.8125,0,U,58603,999,11703,.8008E-4,.878E-5,0
STARLINK-31088,2023-200R,2026-01-26T00:02:43.122336,15.02534912,.00013707,43.0044,42.1325,268.2231,91.8454,0,U,58604,999,11717,.31948583E-4,.228E-5,0
STARLINK-31038,2023-200S,2026-01-25T17:30:12.403008,15.02561668,.00012763,43.0046,43.5402,260.6757,99.3941,0,U,58605,999,11713,-.6698336E-3,-.9246E-4,0
STARLINK-31082,2023-200T,2026-01-25T17:35:02.233536,15.02529866,.00014836,43.0050,43.5670,271.0366,89.0306,0,U,58606,999,11713,.10698241E-4,-.59E-6,0
STARLINK-31069,2023-200U,2026-01-25T07:51:03.569760,15.02540998,.0001197,43.0064,45.6835,282.9693,77.1015,0,U,58607,999,11707,-.49049E-4,-.866E-5,0
STARLINK-31067,2023-200V,2026-01-24T09:26:03.437376,15.02555764,.00014749,43.0041,50.7149,272.8982,87.1692,0,U,58608,999,11693,.19471185E-3,.2429E-4,0
STARLINK-31085,2023-200W,2026-01-25T07:41:27.453696,15.02528792,.0002621,43.0088,45.6326,267.3094,92.7448,0,U,58609,999,11707,-.21623E-3,-.3123E-4,0
STARLINK-31089,2023-200X,2026-01-26T08:58:54.072480,15.02540270,.00002011,43.0026,40.5788,275.7685,84.3135,0,U,58610,999,11722,.10259624E-3,.1183E-4,0
STARLINK-31061,2023-200Y,2026-01-24T01:17:49.742016,15.02562528,.00006465,42.9994,52.4692,263.0579,97.0190,0,U,58611,999,11688,.10744471E-2,.1435E-3,0
COSMOS 2573,2023-201A,2026-01-26T15:20:19.457376,15.25920865,.00045572,97.6121,333.5946,8.0427,352.0883,0,U,58614,999,11691,.27937028E-3,.7093E-4,0
STARLINK-31054,2023-203B,2026-01-26T11:25:03.061632,15.27568220,.00012224,43.0038,305.6394,279.9055,80.1659,0,U,58619,999,11710,-.23995515E-4,-.922E-5,0
STARLINK-31134,2023-203D,2026-01-26T11:56:30.987168,15.27563268,.00007007,43.0017,305.7997,242.7709,117.3071,0,U,58621,999,11710,.76657736E-4,.1847E-4,0
STARLINK-31133,2023-203E,2026-01-26T01:54:31.849056,15.27592652,.00012633,43.0035,307.8269,267.2776,92.7932,0,U,58622,999,11704,-.59530352E-4,-.1901E-4,0
STARLINK-31068,2023-203F,2026-01-25T19:32:22.303392,15.27585290,.00010082,43.0007,309.2737,288.7610,71.3132,0,U,58623,999,11700,-.12231789E-3,-.3627E-4,0
STARLINK-31129,2023-203G,2026-01-26T11:10:13.171008,15.27598665,.0001935,43.0033,305.5620,274.4983,85.5648,0,U,58624,999,11710,.22373729E-3,.5903E-4,0
STARLINK-30774,2023-203H,2026-01-24T19:50:46.951584,15.27567897,.00015136,43.0013,314.7627,283.3109,76.7574,0,U,58625,999,11685,-.12674277E-3,-.3747E-4,0
STARLINK-31086,2023-203J,2026-01-25T18:46:06.643776,15.27592327,.00005201,43.0056,309.0378,169.2337,190.8526,0,U,58626,999,11700,-.12594198E-3,-.3727E-4,0
STARLINK-31065,2023-203K,2026-01-25T01:47:04.764480,15.27550659,.00009077,43.0015,313.1943,248.6166,111.4589,0,U,58627,999,11689,-.14505781E-3,-.4248E-4,0
STARLINK-31092,2023-203L,2026-01-25T00:27:42.237504,15.27568975,.00009251,43.0016,313.6286,287.4784,72.5966,0,U,58628,999,11688,-.12754502E-3,-.3769E-4,0
STARLINK-31091,2023-203M,2026-01-26T11:31:43.925664,15.27573059,.00002435,42.9987,309.1119,314.8870,45.1962,0,U,58629,999,11706,.67194677E-4,.1587E-4,0
STARLINK-31084,2023-203N,2026-01-24T21:46:25.299264,15.27579220,.0001459,43.0039,317.9443,278.7343,81.3343,0,U,58630,999,11682,-.68093E-5,-.45E-5,0
STARLINK-31064,2023-203P,2026-01-26T11:48:22.504896,15.27621209,.00021419,42.9995,309.1975,292.4966,67.5659,0,U,58631,999,11823,.50936156E-3,.13798E-3,0
STARLINK-31081,2023-203Q,2026-01-26T01:48:16.765056,15.27570333,.00008118,43.0048,311.2279,251.7614,108.3150,0,U,58632,999,11823,.19131316E-3,.5005E-4,0
STARLINK-31022,2023-203R,2026-01-26T11:59:31.076736,15.27562105,.00012909,43.0032,309.2574,275.8591,84.2114,0,U,58633,999,11829,-.29520156E-3,-.8372E-4,0
STARLINK-31025,2023-203S,2026-01-26T01:10:06.100608,15.27604607,.00019493,43.0023,307.5184,298.0000,62.0655,0,U,58634,999,11827,-.53396216E-4,-.1733E-4,0
STARLINK-31018,2023-203T,2026-01-25T23:08:25.317024,15.27572486,.00009091,43.0043,308.6859,261.7946,98.2802,0,U,58635,999,11825,.16174745E-3,.419E-4,0
STARLINK-31008,2023-203U,2026-01-25T23:12:08.934048,15.27596367,.00015817,43.0011,308.7066,282.3663,77.7012,0,U,58636,999,11825,.57472203E-3,.15594E-3,0
STARLINK-31077,2023-203V,2026-01-25T23:02:52.651968,15.27585835,.00013795,43.0072,308.6575,265.1267,94.9427,0,U,58637,999,11825,.24739051E-4,.419E-5,0
STARLINK-31078,2023-203W,2026-01-26T02:05:38.230656,15.27593983,.00013685,43.0040,307.8921,254.2260,105.8441,0,U,58638,999,11704,-.1401272E-3,-.4118E-4,0
STARLINK-31070,2023-203X,2026-01-25T23:17:41.174016,15.27580723,.00014427,43.0013,308.7282,263.6872,96.3815,0,U,58639,999,11702,-.68522096E-4,-.2147E-4,0
STARLINK-31090,2023-203Y,2026-01-25T19:37:15.448224,15.27583914,.0000774,43.0012,301.5161,239.6059,120.4716,0,U,58640,999,11710,-.25868665E-4,-.974E-5,0
TIANMU-1 11,2023-205A,2026-01-26T15:08:35.136672,15.25261792,.00103797,97.3586,50.4776,136.6427,223.5629,0,U,58645,999,11593,.34427745E-3,.8602E-4,0
TIANMU-1 12,2023-205B,2026-01-26T14:17:28.178592,15.25165083,.00089843,97.3574,50.2336,121.0967,239.1154,0,U,58646,999,11591,.37833216E-3,.943E-4,0
TIANMU-1 13,2023-205C,2026-01-26T15:03:53.692992,15.25211225,.00094518,97.3601,50.4857,105.8824,254.3456,0,U,58647,999,11591,.36492497E-3,.9107E-4,0
TIANMU-1 14,2023-205D,2026-01-26T14:40:47.240832,15.25189910,.00102325,97.3535,49.7772,109.7454,250.4889,0,U,58648,999,11591,.37463775E-3,.9347E-4,0
SHIYAN-24C 01,2023-206A,2026-01-26T17:43:27.020352,14.97744290,.0001951,97.3896,1.8696,350.4918,9.6267,0,U,58650,999,11413,.35862E-3,.4153E-4,0
SHIYAN-24C 02,2023-206B,2026-01-26T17:42:41.077152,14.97694782,.0001482,97.3900,1.8875,138.8426,221.2909,0,U,58651,999,11413,.41627E-3,.4823E-4,0
SHIYAN-24C 03,2023-206C,2026-01-26T17:41:13.362144,14.97725957,.0002234,97.3885,1.8400,112.0664,248.0797,0,U,58652,999,11412,.27111E-3,.3124E-4,0
BEIDOU-3 M28,2023-207A,2026-01-26T00:07:58.102176,1.86229601,.00040966,55.6239,67.1017,289.3792,70.6399,0,U,58654,999,1419,0,-.31E-6,0
BEIDOU-3 M26,2023-207B,2026-01-24T04:36:39.403008,1.86229481,.00051246,55.6243,67.1494,274.3069,85.7031,0,U,58655,999,1414,0,-.23E-6,0
TIANMU-1 19,2023-208A,2026-01-26T14:14:44.154240,15.28866558,.00063393,97.4374,142.5718,97.9154,262.2805,0,U,58660,999,11567,.50719426E-3,.1417E-3,0
TIANMU-1 20,2023-208B,2026-01-26T14:39:16.710912,15.30057994,.00085419,97.4312,143.0806,105.9315,254.2868,0,U,58661,999,11575,.47114439E-3,.13654E-3,0
TIANMU-1 21,2023-208C,2026-01-26T11:15:08.116416,15.32643888,.0008383,97.4362,145.0532,102.9656,257.2523,0,U,58662,999,11584,.50070615E-3,.15736E-3,0
TIANMU-1 22,2023-208D,2026-01-26T14:26:14.635392,15.28548587,.00049441,97.4368,142.6163,116.6940,243.4807,0,U,58663,999,11568,.48341635E-3,.13367E-3,0
MDQUBESAT-2,2023-185P,2026-01-26T10:46:03.377280,15.49599269,.00065798,97.5515,111.3167,33.6086,326.5581,0,U,58665,999,11572,.18033034E-2,.100759E-2,0
STARLINK-31113,2023-211B,2026-01-26T02:15:10.808640,15.27582659,.00011881,43.0027,325.5355,275.0940,84.9776,0,U,58668,999,11595,.12231109E-3,.3105E-4,0
STARLINK-31128,2023-211C,2026-01-26T12:04:10.088256,15.27578109,.00016091,43.0007,323.4472,259.2585,100.8085,0,U,58669,999,11601,.14453204E-3,.3717E-4,0
STARLINK-31083,2023-211D,2026-01-26T13:08:43.382112,15.27583123,.00017709,43.0078,322.9276,280.4062,79.6591,0,U,58670,999,11602,.63935636E-4,.1497E-4,0
STARLINK-30828,2023-211E,2026-01-26T12:18:58.880736,15.27573808,.00002812,43.0025,323.5220,338.8556,21.2284,0,U,58671,999,11601,.2845189E-4,.521E-5,0
STARLINK-31104,2023-211F,2026-01-26T14:00:01.000224,15.27280441,.00014354,43.0005,322.1529,260.6143,173.0588,0,U,58672,999,590,-.34788584E-1,-.872088E-2,0
STARLINK-31131,2023-211G,2026-01-25T20:00:37.456704,15.27576257,.00008067,43.0005,316.5068,267.2827,92.7932,0,U,58673,999,11731,.49902354E-4,.1111E-4,0
STARLINK-31124,2023-211H,2026-01-25T21:38:15.728352,15.27576322,.00016159,43.0026,326.6777,277.7145,82.3523,0,U,58674,999,11592,.12667214E-3,.3225E-4,0
STARLINK-31126,2023-211J,2026-01-26T12:57:37.782432,15.27586786,.00010572,43.0040,322.8590,261.7494,98.3237,0,U,58675,999,11602,-.99462932E-4,-.2998E-4,0
STARLINK-31066,2023-211K,2026-01-26T15:29:20.082912,15.02530520,.00010437,43.0013,103.1433,265.4378,94.6345,0,U,58676,999,11566,.89422646E-4,.1004E-4,0
STARLINK-31058,2023-211L,2026-01-25T21:41:59.481888,15.27542129,.00025551,42.9971,326.6936,298.6980,61.3615,0,U,58677,999,11592,.58631133E-3,.15889E-3,0
STARLINK-31125,2023-211M,2026-01-26T12:22:41.725344,15.27566682,.00007947,42.9990,323.5387,280.3590,79.7172,0,U,58678,999,11718,.20401526E-4,.299E-5,0
STARLINK-31110,2023-211N,2026-01-25T21:47:31.256160,15.27588090,.00015614,42.9981,326.7199,258.5421,101.5255,0,U,58679,999,11592,.49241986E-3,.13316E-3,0
STARLINK-31112,2023-211P,2026-01-26T12:06:01.456992,15.27583009,.00017294,42.9961,323.4552,294.2359,65.8311,0,U,58680,999,11719,.11482621E-3,.2899E-4,0
STARLINK-31147,2023-211Q,2026-01-26T03:03:16.935840,15.27610765,.00013761,43.0019,325.7856,275.1587,84.9107,0,U,58681,999,11595,.15736481E-3,.4075E-4,0
STARLINK-31144,2023-211R,2026-01-26T13:01:19.438176,15.27574858,.00012355,43.0029,322.8795,259.8157,100.2555,0,U,58682,999,11602,.10461751E-3,.2617E-4,0
STARLINK-31095,2023-211S,2026-01-25T21:05:10.043808,15.27590734,.00007372,42.9989,327.3603,290.5505,69.5268,0,U,58683,999,11718,-.1056501E-3,-.3169E-4,0
STARLINK-31107,2023-211T,2026-01-26T12:55:59.414304,15.27572006,.0000312,43.0026,323.7137,241.0522,119.0299,0,U,58684,999,11601,.7944184E-4,.1924E-4,0
STARLINK-31121,2023-211U,2026-01-26T13:06:52.397856,15.27582298,.00013136,43.0026,322.9072,269.6420,90.4281,0,U,58685,999,11602,.6679776E-5,-.78E-6,0
STARLINK-31137,2023-211V,2026-01-26T02:59:36.041280,15.27576942,.00014114,43.0058,325.7648,279.8492,80.2200,0,U,58686,999,11595,.10571314E-4,.29E-6,0
STARLINK-31139,2023-211X,2026-01-26T14:00:01.000224,15.86071589,.0025599,42.9807,301.6498,207.3803,355.3428,0,U,58688,999,600,.14487774E-2,.377693E-2,.58304539E-4
STARLINK-31106,2023-211Y,2026-01-26T02:48:26.782560,15.27632748,.00022862,43.0046,325.7061,270.8348,89.2241,0,U,58689,999,11595,.46656861E-3,.1262E-3,0
HULIANWANG JISHU SHIYAN 4A,2023-212A,2026-01-26T14:29:14.553888,13.41446155,.00009343,49.9996,142.4428,94.6109,265.4875,0,U,58691,999,10224,.94460688E-4,-.75E-6,0
HULIANWANG JISHU SHIYAN 4B,2023-212B,2026-01-26T14:19:52.033728,13.41447754,.00009679,49.9965,142.8662,78.2917,281.8069,0,U,58692,999,10224,.8037069E-4,-.83E-6,0
HULIANWANG JISHU SHIYAN 4C,2023-212C,2026-01-26T14:24:47.646144,13.41448919,.00007427,49.9979,142.9643,66.5547,293.5408,0,U,58693,999,10225,.82076541E-4,-.82E-6,0
OVZON-3,2024-003A,2026-01-26T15:18:00.510624,1.00271890,.00003294,0.0177,146.8038,104.2441,164.0478,0,U,58698,999,601,0,.63E-6,0
TIANMU-1 15,2024-004A,2026-01-26T14:36:58.938336,15.25148542,.00081629,97.4645,212.9292,122.1669,238.0362,0,U,58700,999,11418,.37088473E-3,.9235E-4,0
TIANMU-1 16,2024-004B,2026-01-26T15:48:53.508960,15.25179644,.00065281,97.4585,212.3332,122.8690,237.3177,0,U,58701,999,11419,.41424225E-3,.10331E-3,0
TIANMU-1 17,2024-004C,2026-01-26T15:24:56.132640,15.25219199,.00057587,97.4620,212.7495,122.9662,237.2130,0,U,58702,999,11418,.39351229E-3,.982E-4,0
TIANMU-1 18,2024-004D,2026-01-26T15:01:51.784320,15.25185508,.0005184,97.4636,212.9378,120.8951,239.2797,0,U,58703,999,11418,.36527697E-3,.9099E-4,0
STARLINK-11072 [DTC],2024-002A,2026-01-26T12:24:02.603520,15.69702807,.00013753,53.1596,121.9126,115.4378,244.6782,0,U,58705,999,11981,.6051226E-5,.144E-5,0
STARLINK-11075 [DTC],2024-002B,2026-01-26T12:31:05.419200,15.69695627,.00013968,53.1567,121.9522,140.8889,219.2230,0,U,58706,999,11981,-.50392433E-4,-.6685E-4,0
STARLINK-11077 [DTC],2024-002C,2026-01-26T12:38:11.315904,15.69676313,.00015641,53.1581,121.9684,81.2619,278.8576,0,U,58707,999,11981,.32680087E-4,.3366E-4,0
STARLINK-11079 [DTC],2024-002D,2026-01-26T12:16:57.309024,15.69712345,.00050458,53.1582,121.8796,172.7468,187.3623,0,U,58708,999,11981,-.9213868E-5,-.1712E-4,0
STARLINK-11076 [DTC],2024-002E,2026-01-26T15:13:17.666400,15.69692059,.00011263,53.1598,121.2255,117.5345,242.5787,0,U,58709,999,11983,-.112526E-5,-.725E-5,0
STARLINK-11078 [DTC],2024-002F,2026-01-26T12:02:50.877600,15.69706532,.00017358,53.1601,121.8207,64.1466,295.9731,0,U,58710,999,11981,.8417855E-5,.43E-5,0
STARLINK-31031,2024-002G,2026-01-26T09:59:00.088800,15.26688430,.00017668,53.1621,66.2525,96.7074,263.4127,0,U,58711,999,11554,.31933342E-3,.8157E-4,0
STARLINK-31029,2024-002H,2026-01-26T08:07:45.906528,15.30203042,.00010878,53.1578,66.4810,91.0555,269.0570,0,U,58712,999,11553,.28742613E-3,.8164E-4,0
STARLINK-30973,2024-002J,2026-01-26T08:16:52.993920,15.30190658,.00015054,53.1614,66.5200,90.5845,269.5328,0,U,58713,999,11553,.29719875E-4,.521E-5,0
STARLINK-31100,2024-002K,2026-01-26T09:55:29.695296,15.30187090,.00014138,53.1600,66.2304,130.2121,229.9004,0,U,58714,999,11554,.22760759E-4,.315E-5,0
STARLINK-31102,2024-002L,2026-01-26T08:56:23.660448,15.30187584,.00014649,53.1607,66.6820,95.9583,264.1585,0,U,58715,999,11553,.4225982E-4,.892E-5,0
STARLINK-31098,2024-002M,2026-01-26T09:58:32.436480,15.30183834,.0001433,53.1609,66.2412,80.9066,279.2097,0,U,58716,999,11554,.65966117E-4,.1594E-4,0
STARLINK-31093,2024-002N,2026-01-26T10:09:08.895168,15.30242372,.00034518,53.1602,66.3072,184.1050,175.9924,0,U,58717,999,11554,.60272279E-3,.17559E-3,0
STARLINK-31097,2024-002P,2026-01-26T10:04:37.001280,15.30181828,.0001285,53.1596,66.2708,102.1217,257.9927,0,U,58718,999,11554,.60509647E-4,.1432E-4,0
STARLINK-31051,2024-002Q,2026-01-26T10:12:12.810528,15.30184740,.00014299,53.1610,66.3022,94.3321,265.7844,0,U,58719,999,11554,.37941776E-4,.764E-5,0
STARLINK-31027,2024-002R,2026-01-25T20:02:18.579264,15.33058246,.00034003,53.1584,68.3158,60.5108,299.6233,0,U,58720,999,11546,.47886483E-2,.158017E-2,0
STARLINK-30972,2024-002S,2026-01-26T09:52:27.940800,15.30187499,.00009442,53.1609,66.2188,96.0143,264.0966,0,U,58721,999,11554,.38712228E-4,.787E-5,0
STARLINK-31040,2024-002T,2026-01-26T10:16:43.129344,15.30225083,.00016889,53.1607,66.3204,83.0175,277.1018,0,U,58722,999,11554,.21192196E-3,.5927E-4,0
STARLINK-31033,2024-002U,2026-01-26T10:03:05.692032,15.30186051,.00012473,53.1609,66.2597,118.1926,241.9201,0,U,58723,999,11554,.84090456E-4,.2131E-4,0
STARLINK-30893,2024-002V,2026-01-26T12:09:03.747168,15.30186974,.00015709,53.1606,66.1004,96.3566,263.7614,0,U,58724,999,11554,.47195271E-4,.1038E-4,0
STARLINK-30856,2024-002W,2026-01-26T09:57:01.221408,15.30184784,.00012692,53.1630,66.2374,91.4619,268.6527,0,U,58725,999,11554,.54804587E-4,.1264E-4,0
UNICORN-2M,2023-185Q,2026-01-26T14:55:58.270944,15.68754486,.00033181,97.5576,116.9844,352.7313,7.3899,0,U,58726,999,11447,.19188878E-2,.22427E-2,0
UNICORN-2L,2023-185R,2026-01-26T15:53:25.304352,15.18517322,.00148939,97.5558,100.5111,86.5246,273.7691,0,U,58727,999,11329,.68304255E-3,.14082E-3,0
STARLINK-31115,2024-005B,2026-01-26T12:37:17.178528,15.02537979,.00028592,43.0050,90.3352,258.1400,101.9122,0,U,58729,999,11407,-.13206211E-3,-.1988E-4,0
STARLINK-31180,2024-005E,2026-01-26T13:15:40.861728,15.02561127,.00018044,43.0025,90.5449,250.3319,109.7329,0,U,58732,999,11407,.13048059E-2,.17478E-3,0
STARLINK-31164,2024-005F,2026-01-26T10:56:54.620736,15.02590194,.0001263,43.0025,91.5323,293.4161,66.6549,0,U,58733,999,11405,-.10770802E-2,-.14744E-3,0
STARLINK-31152,2024-005G,2026-01-26T14:03:36.512064,15.02535195,.00003536,43.0061,90.7838,301.5748,58.5060,0,U,58734,999,11408,.1418791E-4,-.12E-6,0
STARLINK-31157,2024-005H,2026-01-26T13:58:49.522368,15.02535355,.00007673,43.0034,90.7570,266.3119,93.7635,0,U,58735,999,11408,.72073023E-4,.77E-5,0
STARLINK-31076,2024-005J,2026-01-26T10:42:33.874560,15.02537077,.00014679,43.0019,91.4554,251.5501,108.5182,0,U,58736,999,11410,.11969081E-4,-.42E-6,0
STARLINK-31101,2024-005K,2026-01-25T21:47:08.271168,15.02545211,.00014988,43.0061,94.2952,275.6117,84.4555,0,U,58737,999,11397,-.64599187E-4,-.1076E-4,0
STARLINK-31108,2024-005L,2026-01-26T13:49:13.413216,15.02530950,.00010709,43.0045,90.7076,270.2761,89.7958,0,U,58738,999,11407,.84577136E-4,.939E-5,0
STARLINK-31042,2024-005M,2026-01-26T12:03:54.072288,15.02535732,.00011528,43.0031,91.0152,265.0535,95.0176,0,U,58739,999,11407,.8173376E-5,-.93E-6,0
STARLINK-31159,2024-005N,2026-01-26T13:34:49.078848,15.02535961,.00025769,43.0045,90.6281,244.2173,115.8404,0,U,58740,999,11417,.27767736E-3,.3549E-4,0
STARLINK-31148,2024-005P,2026-01-26T13:30:02.450304,15.02540294,.00010441,43.0051,90.6226,278.4408,81.6316,0,U,58741,999,11408,.14286746E-3,.1727E-4,0
STARLINK-31151,2024-005Q,2026-01-25T13:29:20.173056,15.02543426,.0000745,43.0029,96.0166,262.9444,97.1314,0,U,58742,999,11402,-.12864E-3,-.1941E-4,0
STARLINK-31156,2024-005R,2026-01-26T13:20:27.069504,15.02538356,.00011731,43.0044,90.5727,274.9005,85.1704,0,U,58743,999,11413,.12533106E-3,.149E-4,0
STARLINK-31167,2024-005S,2026-01-26T12:22:45.291936,15.27582669,.00011367,43.0016,312.4808,251.7349,108.3379,0,U,58744,999,11575,.26193385E-4,.459E-5,0
STARLINK-31176,2024-005T,2026-01-26T13:10:52.379040,15.02535443,.00006742,43.0010,90.5225,356.5123,3.5715,0,U,58745,999,11412,.80938323E-4,.89E-5,0
STARLINK-31181,2024-005U,2026-01-26T11:02:57.039360,15.27571641,.00013302,43.0020,306.0085,257.2465,102.8238,0,U,58746,999,11582,.80611673E-4,.1956E-4,0
STARLINK-31183,2024-005V,2026-01-26T13:01:16.839264,15.02534632,.0001306,43.0027,90.4695,262.1760,97.8934,0,U,58747,999,11418,.11354213E-4,-.5E-6,0
STARLINK-31165,2024-005W,2026-01-26T13:06:04.464000,15.02531362,.00011325,43.0036,90.4929,264.0195,96.0518,0,U,58748,999,11408,.10403389E-3,.1202E-4,0
STARLINK-31160,2024-005X,2026-01-26T14:27:24.605568,15.02548376,.00014924,43.0018,89.9911,278.7320,81.3353,0,U,58749,999,11409,.10031419E-2,.13377E-3,0
